"title","level","service","category","description","id"
"Winrar Execution in Non-Standard Folder","medium",,,,"91a429e4-2bb4-05ef-b164-545b86f9ba8e"
"Obfuscated IP Download Activity","medium",,,,"e0a1f78a-c161-fbe3-4ec6-e151177ec4f1"
"Potential Binary Proxy Execution Via VSDiagnostics.EXE","medium",,,,"ef5024d5-3303-f180-2b6c-186303099c26"
"PUA - Suspicious ActiveDirectory Enumeration Via AdFind.EXE","high",,,,"5a05c10d-f2a5-f434-4d63-63cd535745b6"
"UAC Bypass Using PkgMgr and DISM","high",,,,"08a52423-1768-5eb8-726f-bfae99db5f64"
"File Download Using ProtocolHandler.exe","medium",,,,"40508368-741e-4fc4-bc48-e76128b330d2"
"Suspicious Csi.exe Usage","medium",,,,"655cb0fd-79c4-949b-b842-e1fcf2e1e527"
"Whoami Utility Execution","low",,,,"4f66eca2-1272-c8d1-d056-e903294b1046"
"Potential Ransomware or Unauthorized MBR Tampering Via Bcdedit.EXE","medium",,,,"d6747b91-0f0d-b0e6-e128-10f8dd2feb2e"
"Bad Opsec Defaults Sacrificial Processes With Improper Arguments","high",,,,"79657164-232b-d42a-7eab-1d9b88196e7a"
"Suspicious PowerShell Download and Execute Pattern","high",,,,"20f83d4c-6338-a0c0-b882-c4c1997c025f"
"Scheduled Task Executing Encoded Payload from Registry","high",,,,"905bbb47-6ae3-1ee8-e0d8-092361cf61e7"
"Suspicious Chromium Browser Instance Executed With Custom Extension","high",,,,"bb8639b3-534e-d193-84ff-570b4a6eb383"
"Potential MsiExec Masquerading","high",,,,"c043e0b2-a5f8-ebe1-e99b-54303aa6f2ad"
"HackTool - SecurityXploded Execution","critical",,,,"0cb1943b-75df-d254-4a36-58c1dc6a3f97"
"Insensitive Subfolder Search Via Findstr.EXE","low",,,,"1f7106cd-f5e2-0696-4238-9f85251a052c"
"Potential Arbitrary Command Execution Using Msdt.EXE","high",,,,"835eeb0d-312a-9bdf-62f1-ae4e172e57cb"
"Cloudflared Quick Tunnel Execution","medium",,,,"b3e6207b-ca8e-5b69-8194-cd66e4bdfc3e"
"Whoami.EXE Execution From Privileged Process","high",,,,"b78e620c-3115-0c6d-ea3e-4ad5d55c1217"
"New DLL Registered Via Odbcconf.EXE","medium",,,,"c70669f8-ed0f-df3b-f2a4-6e8605285bb1"
"HackTool - Inveigh Execution","critical",,,,"f5338a44-bd1b-81a7-3b76-7e2efbe1ce0d"
"Potential Manage-bde.wsf Abuse To Proxy Execution","high",,,,"35e14148-f5cd-9d4d-90bb-e63d555a1a02"
"Suspicious Runscripthelper.exe","medium",,,,"f93df83e-4e70-cffa-f5d8-2b7c77d7bb45"
"Use of FSharp Interpreters","medium",,,,"5c7dd694-d4dd-a0a8-ea44-8357ca998b69"
"VolumeShadowCopy Symlink Creation Via Mklink","high",,,,"52b94cb0-304c-59f3-ca56-497db104688c"
"Suspicious Reg Add BitLocker","high",,,,"039cf906-44b1-1f3a-cc07-9f2cf592d320"
"Conhost Spawned By Uncommon Parent Process","medium",,,,"3e293b2c-b40f-53b9-4e78-e7ad13badd8a"
"ETW Logging Tamper In .NET Processes Via CommandLine","high",,,,"2d61b1f3-942f-cd54-c470-efc9dad10255"
"Remote XSL Execution Via Msxsl.EXE","high",,,,"8bb8dbbf-4781-7bf2-3340-f3b39cc8501a"
"Suspicious Child Process Of BgInfo.EXE","high",,,,"c5a82926-ad38-8cac-850a-dcc4d26f5660"
"Potentially Suspicious Regsvr32 HTTP IP Pattern","high",,,,"a49d1313-b65e-0401-130b-8e929805577f"
"Potential Suspicious Browser Launch From Document Reader Process","medium",,,,"d0de4ba1-77ce-d47b-23ee-62cdcbc849a6"
"Execution via stordiag.exe","high",,,,"fa60721b-3812-856b-d15f-7c528214d125"
"Visual Studio Code Tunnel Shell Execution","medium",,,,"88689b5a-5cf9-4b6b-f596-66cc471db969"
"New Virtual Smart Card Created Via TpmVscMgr.EXE","medium",,,,"e669c0f5-387a-753e-708c-1ab656e547cf"
"HackTool - SharPersist Execution","high",,,,"d60bae71-ab70-95e8-ce1c-c0226f62a597"
"Suspicious PowerShell Mailbox Export to Share","critical",,,,"5485eaef-6cb2-5361-f012-c32a0798ac29"
"Potentially Suspicious Call To Win32_NTEventlogFile Class","high",,,,"fdb2c7f2-63dc-72cd-5261-f3ab65d5d157"
"Deleted Data Overwritten Via Cipher.EXE","medium",,,,"40457d53-1448-2b59-d171-3ec4d0c7e8b6"
"Suspicious Outlook Child Process","high",,,,"ce29d50b-8a96-dc9b-96a1-3acbb2b68039"
"HackTool - CrackMapExec Process Patterns","high",,,,"991e932e-5798-025f-120d-6f19994ad2a4"
"PowerShell Execution With Potential Decryption Capabilities","high",,,,"6b615673-d368-2deb-8281-a7ff75887a8c"
"Powershell Executed From Headless ConHost Process","medium",,,,"0df72588-414b-1bc3-7b9d-ea4a01af56db"
"Imports Registry Key From an ADS","high",,,,"430ca46d-025b-b3cc-6fac-e01c57fee153"
"Suspicious ShellExec_RunDLL Call Via Ordinal","high",,,,"afe56692-d76f-5259-cd59-c1032f5cf01b"
"MSHTA Suspicious Execution 01","high",,,,"a641f121-9379-33a5-1c52-cda13641658a"
"Disabled Volume Snapshots","high",,,,"1f7c1ba3-2f41-4b49-17f6-5a4719527d57"
"Portable Gpg.EXE Execution","medium",,,,"69ecc75a-13a3-371f-01a6-fcb003da67b4"
"Suspicious Scheduled Task Creation via Masqueraded XML File","medium",,,,"57b77c31-00b9-0cc8-2bba-b8620f34a730"
"Hidden Powershell in Link File Pattern","medium",,,,"49da8649-c56c-f962-aade-f62bb1cd465c"
"Suspicious ScreenSave Change by Reg.exe","medium",,,,"d7156c2d-f3d8-5088-3d92-b5b7ee49cb65"
"HackTool - SharpLdapWhoami Execution","high",,,,"5a867cd0-5780-c09f-9e82-86aaaca431f5"
"File Download Via Bitsadmin","medium",,,,"7a530794-a84d-d066-45bb-1d94d7f2dfc0"
"Obfuscated PowerShell OneLiner Execution","high",,,,"5656cdf4-b7e5-dbcf-3fc4-2d935d5999cd"
"New Process Created Via Taskmgr.EXE","low",,,,"09c3b6b8-4904-bec5-4fc1-d69447e6ff3b"
"New Root Certificate Installed Via Certutil.EXE","medium",,,,"8dd79010-f068-2bb3-d92f-2545a02ba504"
"Suspicious AddinUtil.EXE CommandLine Execution","high",,,,"9990ea1d-fc80-2490-3c4f-8237e8bfbc7f"
"Suspicious Kernel Dump Using Dtrace","high",,,,"6b74eb79-fb17-b0d5-5a82-d54803b88ead"
"PrintBrm ZIP Creation of Extraction","high",,,,"e5dce32e-6986-6417-4a01-aea6093f1e87"
"Python Inline Command Execution","medium",,,,"65188275-2c87-e92b-f463-550b550ef7f5"
"DirLister Execution","low",,,,"767261e0-460c-37f0-aadd-2d3d361db835"
"PUA - PingCastle Execution From Potentially Suspicious Parent","high",,,,"ac70393b-10a3-1934-e063-2bff18e8a37c"
"Suspicious Microsoft OneNote Child Process","high",,,,"b38e988d-9ea4-447b-cc36-a30c9c3801e1"
"HH.EXE Execution","low",,,,"cb0503aa-0857-ee4c-cde4-211dcf7917f8"
"Fsutil Drive Enumeration","low",,,,"0521efb1-8519-4e3b-16a4-d3b360abc475"
"Sdiagnhost Calling Suspicious Child Process","high",,,,"ae6cf4fd-c5fb-db3d-3aec-31478d51a921"
"Registry Modification Via Regini.EXE","low",,,,"07d9d3ee-e3e8-9005-68ba-2e1c50fd018b"
"Obfuscated IP Via CLI","medium",,,,"85c1b693-1ea8-0d6c-249a-3a2bffdd4bb4"
"Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script","medium",,,,"3223b8fb-0180-c340-24b5-fc4699287906"
"Process Creation Using Sysnative Folder","medium",,,,"6be0f4bd-c96b-6215-65ad-e38299aa0561"
"Suspicious Msbuild Execution By Uncommon Parent Process","medium",,,,"1a4e84c2-b143-1ac5-61c9-00faf74cb62a"
"Invoke-Obfuscation STDIN+ Launcher","high",,,,"0b1a8cb5-34ab-b019-66ad-98f7c43bb8ff"
"Remote Access Tool - AnyDesk Execution With Known Revoked Signing Certificate","medium",,,,"2bd79a93-cca3-3280-f400-f38c499e263e"
"PUA - NirCmd Execution","medium",,,,"61e02907-aae8-db6e-46be-fbbed3a0a0d3"
"HackTool - Quarks PwDump Execution","high",,,,"b192c555-7ec6-6836-9df6-a81347c77e35"
"Root Certificate Installed From Susp Locations","high",,,,"a7e6a51e-0f36-3f14-8b9b-12110ce23ff3"
"Email Exifiltration Via Powershell","high",,,,"693a4b33-a1e3-3dbb-ecc3-19d6fbc9601a"
"Potential RDP Tunneling Via Plink","high",,,,"2eaa1baa-a2c9-b59b-efa8-825ca75ad2d8"
"Suspicious WindowsTerminal Child Processes","medium",,,,"3870935a-4632-088f-5f37-1baf2d7d56fe"
"Use of Pcalua For Execution","medium",,,,"850febcc-7dad-d3e9-05e3-1c69b3ba2db3"
"Copy From Or To Admin Share Or Sysvol Folder","medium",,,,"6646eced-c21d-4c5f-dae2-0a7a43be1d5c"
"Suspicious Scheduled Task Name As GUID","medium",,,,"470da37d-268f-d626-f90a-04ef23655a27"
"HackTool - PCHunter Execution","high",,,,"a40c99d5-1323-f65d-73d1-ca673940b7b2"
"Potential MSTSC Shadowing Activity","high",,,,"5e22c0e7-bde8-560d-0187-ee4134940af6"
"Potentially Suspicious Usage Of Qemu","medium",,,,"ecd9d96b-cb0c-0ae0-cdc4-1614f22b8e06"
"Boot Configuration Tampering Via Bcdedit.EXE","high",,,,"2660fe06-fcf6-19f2-3233-b50236d5ff13"
"Suspicious Registry Modification From ADS Via Regini.EXE","high",,,,"0e51a9f2-52ef-1f9a-cd41-f229ac148283"
"Audio Capture via SoundRecorder","medium",,,,"ebef59bf-5a12-af67-8a95-a282ae4bdaf6"
"PUA - Advanced IP Scanner Execution","medium",,,,"c888539c-8fb0-45df-4874-934d5b1edf1c"
"PUA - AdvancedRun Suspicious Execution","high",,,,"a407b6c9-ae1a-6fb2-a44d-24de12a2e2f7"
"Potential Amazon SSM Agent Hijacking","medium",,,,"00ca290b-102c-83b3-ff90-2781c070cf8e"
"Unmount Share Via Net.EXE","low",,,,"65bb4129-82c6-f4f5-d2e1-7089e8799d2e"
"Phishing Pattern ISO in Archive","high",,,,"e690ad80-ba5d-6c78-f689-97c9bdad6517"
"Renamed Visual Studio Code Tunnel Execution","high",,,,"4295ffa5-ee9c-252b-51b9-150363e6906b"
"Abusing Print Executable","medium",,,,"6e8f01f5-1282-1217-9c7a-9b84824e30a7"
"HackTool - CrackMapExec PowerShell Obfuscation","high",,,,"296d5364-4c6f-d2ea-601c-12477b9e4053"
"Execution via WorkFolders.exe","high",,,,"f57976f9-310f-c36f-c17a-0efb253e7f94"
"Outlook EnableUnsafeClientMailRules Setting Enabled","high",,,,"d9d5da14-1719-381f-170e-e347318f764f"
"PUA - Potential PE Metadata Tamper Using Rcedit","medium",,,,"ae609e1c-eb91-f3a5-50b2-e6d70abc4c8b"
"Suspicious DLL Loaded via CertOC.EXE","high",,,,"6e250513-0f66-ed08-f2e8-81c7884c15a3"
"Potential Register_App.Vbs LOLScript Abuse","medium",,,,"6855348e-9e88-3b8c-cd96-7a09bd19a04d"
"Suspicious AgentExecutor PowerShell Execution","high",,,,"cda8f35e-7183-91df-da4b-c9598a42fd3b"
"Suspicious Git Clone","medium",,,,"87086e53-d522-cb93-c0a0-04cd9f2e91d3"
"Potential PowerShell Obfuscation Via Reversed Commands","high",,,,"98aa5a08-85d3-1d55-d8be-07f7570e76ad"
"File Download From Browser Process Via Inline URL","medium",,,,"96fd693f-cd31-d232-84e6-212a9dd1c530"
"ShimCache Flush","high",,,,"3681f000-5b6c-d6a6-3a0f-8240c1325dc3"
"Suspicious CustomShellHost Execution","medium",,,,"5f438a3c-3bd7-d256-61ad-9ae6334543ec"
"Potential Data Stealing Via Chromium Headless Debugging","high",,,,"6a04614f-59c7-e8c1-6a54-5cc3b4eb1810"
"Suspicious Mshta.EXE Execution Patterns","high",,,,"01ee4326-bf63-03dc-3a07-97129ea929cb"
"Remote Access Tool - ScreenConnect Server Web Shell Execution","high",,,,"e8e1c7ac-50e7-03e1-c3d6-e1192efc4260"
"WSL Child Process Anomaly","medium",,,,"481a16ec-1b88-6a7a-78b7-eedff1d69951"
"User Added To Highly Privileged Group","high",,,,"315b342a-decc-2f38-398f-41e5c8fdb4ed"
"Potentially Suspicious Child Process Of ClickOnce Application","medium",,,,"66a0246c-c8ba-1f83-d729-7de76ec64ee7"
"HackTool - Covenant PowerShell Launcher","high",,,,"12b4859c-0eeb-091f-3b96-09ffcd5e9a9a"
"Suspicious LNK Command-Line Padding with Whitespace Characters","high",,,,"c5afc50a-fb5c-5df5-9dbe-3d574bc0fa64"
"Arbitrary File Download Via MSOHTMED.EXE","medium",,,,"cee773e9-972f-17a6-5cec-90899c703f16"
"Potentially Suspicious Desktop Background Change Using Reg.EXE","medium",,,,"e2ba6258-28e5-71a1-3cb2-d13b881841dc"
"PUA - Advanced Port Scanner Execution","medium",,,,"3ea85a25-dba7-a10e-8a48-9aa4dc65abb9"
"Veeam Backup Database Suspicious Query","medium",,,,"2eed1cc9-eaed-d468-3184-02f80bf78c3d"
"Potential Privilege Escalation Using Symlink Between Osk and Cmd","high",,,,"3644cb9d-2e13-2dcc-497a-9eb0710ac9b8"
"Wab Execution From Non Default Location","high",,,,"a7598bcd-02ee-2b0a-092f-27aeb1e15e94"
"Dllhost.EXE Execution Anomaly","high",,,,"e2ad4178-62be-451e-624c-06ea47918a7a"
"Process Access via TrolleyExpress Exclusion","high",,,,"06305885-4321-1104-1a1d-5f6dcddf76af"
"Python Spawning Pretty TTY on Windows","high",,,,"4e16e266-e27d-ab29-fd78-e04352a8aee7"
"Suspicious TSCON Start as SYSTEM","high",,,,"c9e0d554-2be2-3ae9-6b9c-e80fde3df203"
"Wusa.EXE Executed By Parent Process Located In Suspicious Location","high",,,,"12bc26c7-41c4-101d-3d26-8419d0725870"
"Potential Signing Bypass Via Windows Developer Features","high",,,,"a56ae12f-67c8-f625-2279-f5290ba86fa9"
"HackTool - Mimikatz Execution","high",,,,"b0b6f0e2-8ed1-fa15-6ebb-cf992c0fd7ea"
"Ie4uinit Lolbin Use From Invalid Path","medium",,,,"a296b8da-2f61-8a80-7fa6-f2063c0b5969"
"Suspicious File Download From File Sharing Domain Via Wget.EXE","high",,,,"85360622-4657-c400-b38e-9dc13bdb53f6"
"Windows Backup Deleted Via Wbadmin.EXE","medium",,,,"133b31a6-d87d-34ee-0699-ac8c9dce764b"
"Suspicious Windows Update Agent Empty Cmdline","high",,,,"af3979fb-2ecb-3ae6-3f48-ca04d867be13"
"Deny Service Access Using Security Descriptor Tampering Via Sc.EXE","high",,,,"fd14e822-33da-bc04-253d-2c8cc8659a30"
"Forfiles Command Execution","medium",,,,"140c6c67-8cac-1d16-5654-bf2221dc7542"
"HackTool - DInjector PowerShell Cradle Execution","critical",,,,"9b584978-0d93-f10c-988d-ff3657f59e09"
"PUA - NPS Tunneling Tool Execution","high",,,,"f096d3e4-a0dc-1035-8028-34c72c5504c6"
"HackTool - XORDump Execution","high",,,,"e11f3d67-9772-748c-2a6a-e825964efe89"
"Arbitrary File Download Via PresentationHost.EXE","medium",,,,"1a42614f-8e9e-d03e-5c6e-b4003ed85cf7"
"PUA - NimScan Execution","medium",,,,"e922cc27-53d4-6ba7-9673-6c91fc2bc3ca"
"PUA - CsExec Execution","high",,,,"e96c2fac-d250-ed6f-8382-328d4faa876d"
"New Service Creation Using Sc.EXE","low",,,,"9030c2bf-bf5b-cbfb-9cfc-e37534d2031a"
"CMSTP Execution Process Creation","high",,,,"3425d55a-86e5-737e-7213-a8a416faeb89"
"Windows Recall Feature Enabled Via Reg.EXE","medium",,,,"3be2ca2a-e70a-49c3-7d32-ac25c979e199"
"HackTool - PowerTool Execution","high",,,,"2a6f617c-481d-6799-1fd1-f7e0a24d76bf"
"Time Travel Debugging Utility Usage","high",,,,"e16f3826-f705-a1c0-36a7-5d8d869e3ca9"
"Suspicious SYSVOL Domain Group Policy Access","medium",,,,"9eaaf7c3-c142-31ba-f615-52ed6de31344"
"Potential Persistence Attempt Via Existing Service Tampering","medium",,,,"58f6b474-361b-17a1-718b-461048f72ee2"
"Findstr GPP Passwords","high",,,,"8a9278f4-40c8-30f3-c1ab-7dc224491477"
"Uncommon Child Process Of BgInfo.EXE","medium",,,,"7a110d73-1faa-19d5-10aa-bd44ad1e783f"
"MsiExec Web Install","medium",,,,"570163b5-0034-92d2-919d-b0027cb8ee68"
"Suspicious Use of PsLogList","medium",,,,"22698f6a-6197-0acb-d0f8-39939e9af18f"
"Tamper Windows Defender Remove-MpPreference","high",,,,"2c2b3870-6e31-b098-9771-e14231da412e"
"Driver/DLL Installation Via Odbcconf.EXE","medium",,,,"adc0be0e-1fd7-a7d2-38cd-74c936dcd78f"
"Detect Virtualbox Driver Installation OR Starting Of VMs","low",,,,"53138fa3-42f4-bab3-4939-cdc55f014842"
"Potential Application Whitelisting Bypass via Dnx.EXE","medium",,,,"e56b0b7d-eb03-5756-d3c4-1b29390fa86e"
"Screen Capture Activity Via Psr.EXE","medium",,,,"468cc04c-7017-cf17-29f4-4d2845397d91"
"New Process Created Via Wmic.EXE","medium",,,,"cac49200-88c2-7917-c315-8a2e0981b42a"
"ConvertTo-SecureString Cmdlet Usage Via CommandLine","medium",,,,"ebcee1df-9cac-a989-982c-08e181e9d5a8"
"Uncommon Extension Shim Database Installation Via Sdbinst.EXE","medium",,,,"912e3077-a6e6-c6a3-649e-01cf0d496eb3"
"Suspicious File Downloaded From File-Sharing Website Via Certutil.EXE","high",,,,"f8039355-05ea-ab7a-159d-51b07b17da1e"
"DNS Exfiltration and Tunneling Tools Execution","high",,,,"e44a6a45-107b-0cdb-3b8a-61b2e33d55d7"
"Potential ShellDispatch.DLL Functionality Abuse","medium",,,,"589134cd-5a71-4868-1ad1-623db28a1d75"
"Potential PsExec Remote Execution","high",,,,"06d1ba8b-f692-36bb-8b57-6c340c87d71b"
"Remote Access Tool - Team Viewer Session Started On Windows Host","low",,,,"6ea28a10-22c9-94e3-ecf6-cd29b8bc75bd"
"HackTool - Wmiexec Default Powershell Command","high",,,,"8d0b4349-4a33-f9c1-b911-e922e9ed2f63"
"Arbitrary File Download Via IMEWDBLD.EXE","high",,,,"9a2b890c-d67f-9cbf-6350-4365c0828269"
"Cab File Extraction Via Wusa.EXE From Potentially Suspicious Paths","high",,,,"cf789cc6-bba4-88f6-106b-660f61364506"
"Rundll32 UNC Path Execution","high",,,,"6b7e9ce2-c343-23e5-2bf3-223f82753b6f"
"HackTool - LaZagne Execution","medium",,,,"be78b4b9-f54e-84e0-b62f-872d92b15df9"
"Rundll32 Spawned Via Explorer.EXE","medium",,,,"cb760152-8522-8711-dfe0-de3bafb00e2e"
"Changing Existing Service ImagePath Value Via Reg.EXE","medium",,,,"3c74726b-21b2-7edc-9091-a8cb4cd92eb0"
"New Generic Credentials Added Via Cmdkey.EXE","medium",,,,"06860765-c664-13b1-1bba-4ae0606ad697"
"BitLockerTogo.EXE Execution","low",,,,"7c5a0957-44c3-19d6-fbb2-bf2ea7ba0a36"
"Execution of Suspicious File Type Extension","medium",,,,"c063426c-1b9b-025d-71cc-5097a233285d"
"Schedule Task Creation From Env Variable Or Potentially Suspicious Path Via Schtasks.EXE","medium",,,,"4e18ea92-76c9-f5f4-1980-ea4c976954af"
"Nltest.EXE Execution","low",,,,"b5e72364-d1d6-72a1-ec13-abf98d0aaa74"
"PUA- IOX Tunneling Tool Execution","high",,,,"f3a177b8-4d9d-843b-e8b0-8a6dac39b8ae"
"Remote CHM File Download/Execution Via HH.EXE","high",,,,"e3cb371f-ecf2-9b45-e6ff-67bb63f48a48"
"Potentially Suspicious Child Process Of DiskShadow.EXE","medium",,,,"97051c88-88d9-2462-99f0-99115c8013c9"
"Uncommon  Assistive Technology Applications Execution Via AtBroker.EXE","medium",,,,"d5a94ccf-58fd-7481-3683-e59fbf33e8c1"
"Use of Remote.exe","medium",,,,"b68cfad0-0e22-e824-aed8-8c1c3d1accdc"
"Audit Policy Tampering Via Auditpol","high",,,,"5f94c12e-15a0-28ec-cd81-8049ae6c625d"
"Indirect Inline Command Execution Via Bash.EXE","medium",,,,"6068456f-1654-f0e0-1573-add14847b216"
"Process Memory Dump Via Dotnet-Dump","medium",,,,"33667ca9-e2d9-2762-b163-7e71780bc3b1"
"Potential Suspicious Windows Feature Enabled - ProcCreation","medium",,,,"683820e7-ec9c-fd2b-4e30-d67656765081"
"Share And Session Enumeration Using Net.EXE","low",,,,"9fc52937-cf49-786a-b1b0-3dfe6dd280ec"
"Suspicious Process Execution From Fake Recycle.Bin Folder","high",,,,"101d5724-f172-6946-1713-7b535e7c5af9"
"AgentExecutor PowerShell Execution","medium",,,,"e3c946f5-fbf9-ed84-e993-6f80a6467aae"
"Mavinject Inject DLL Into Running Process","high",,,,"f477a622-8a8a-8528-fd42-9362defe645e"
"HackTool - Htran/NATBypass Execution","high",,,,"5fc3dbcc-6777-a314-9939-6cb33e4afe74"
"PUA - Nmap/Zenmap Execution","medium",,,,"45b0c0bb-7d7a-7e71-e757-cdd2508c0105"
"PUA - PingCastle Execution","medium",,,,"0c6e9a79-2e34-53ee-92c8-a3b0e05011d0"
"Always Install Elevated Windows Installer","medium",,,,"f4e44868-e934-1170-ff1e-dc154741e18b"
"ImagingDevices Unusual Parent/Child Processes","high",,,,"bee3c5b9-5fce-49e8-2301-d000d81eba6e"
"Shadow Copies Creation Using Operating Systems Utilities","medium",,,,"1f2eb669-e0a1-6d98-cf43-82b1f083fb23"
"Potential Recon Activity Using DriverQuery.EXE","high",,,,"36d25ea3-c267-467d-2607-8791f67b7e4e"
"Dism Remove Online Package","medium",,,,"aab62ba9-1795-b6b5-47f8-75e49b89b59d"
"Suspicious Child Process Of SQL Server","high",,,,"e5fef5f3-db95-fac1-d6a8-ebe5cea61016"
"Rundll32 InstallScreenSaver Execution","medium",,,,"86e778e7-ed84-5e14-0732-2e352101ac62"
"Potential Dropper Script Execution Via WScript/CScript","medium",,,,"4b713aaa-d275-9bdc-3492-6a1d3582348c"
"Suspicious Windows Defender Folder Exclusion Added Via Reg.EXE","medium",,,,"27d72949-e67d-d712-e695-b0f3fe1d1428"
"File With Suspicious Extension Downloaded Via Bitsadmin","high",,,,"24c9aace-94e9-d8a7-f3fc-58eaff2eefea"
"Webshell Tool Reconnaissance Activity","high",,,,"9295c6c5-8012-1bb1-6460-1440670cc734"
"Msiexec Quiet Installation","medium",,,,"56fda9b4-d3c0-2709-26ea-b109bdafb5c2"
"Arbitrary MSI Download Via Devinit.EXE","medium",,,,"39bd9b2b-7c43-e7a8-e882-3de14365ae19"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 1","high",,,,"ac47d4f8-20cb-1fa8-ac93-07a08745efe7"
"Suspicious WmiPrvSE Child Process","high",,,,"19090407-d63d-5d05-f03e-f254980d972c"
"Sensitive File Recovery From Backup Via Wbadmin.EXE","high",,,,"0bcdf0e5-9683-7f59-4ca8-8903a6ca8c0d"
"PsExec Service Child Process Execution as LOCAL SYSTEM","high",,,,"66033013-9870-9cb6-fd4b-54502ef0aa79"
"Potential Tampering With RDP Related Registry Keys Via Reg.EXE","high",,,,"a4c2d962-184c-6b0f-6155-edee8fac04c8"
"HackTool - Default PowerSploit/Empire Scheduled Task Creation","high",,,,"532fbfdd-28df-ea62-93c5-a2d9f558f9d7"
"Start Windows Service Via Net.EXE","low",,,,"1bd2b1a4-7ec2-8aac-b8fa-fa17526df88a"
"Suspicious Process Patterns NTDS.DIT Exfil","high",,,,"1fb003fd-3505-dd3d-39c9-067a836b7257"
"Execution of Powershell Script in Public Folder","high",,,,"cc44ef1f-3f00-4bc6-c537-2858c567e845"
"Suspicious Userinit Child Process","medium",,,,"fc42ea9c-4c0d-4a66-b3b7-34b2a831f588"
"Remote Access Tool - RURAT Execution From Unusual Location","medium",,,,"69775960-6b6d-e4c6-a758-e539859c34d4"
"Suspicious Copy From or To System Directory","medium",,,,"864f6704-33c0-cdec-c3fa-ae453ca199c1"
"Enumerate All Information With Whoami.EXE","medium",,,,"33f733e0-fb92-860f-da22-47ee0186c951"
"HackTool - HandleKatz LSASS Dumper Execution","high",,,,"e9ec99cd-f425-c533-3e51-bf39335dbe29"
"Potential Browser Data Stealing","medium",,,,"469a9d6a-0e9f-492d-9e3a-e0f35762874e"
"HackTool - winPEAS Execution","high",,,,"02c0a52b-6536-ca47-ce99-cea982b9008a"
"Suspicious GUP Usage","high",,,,"cec3aeb1-8e95-5fa2-4566-9463115e48b2"
